APPLICATION_NUMBER,TARGET
123650764,0.18925068
123435008,0.15059794
123575384,0.183232
123646919,0.36248308
123445056,0.512403
123575643,0.16931112
123478645,0.39593044
123586175,0.2521902
123553366,0.36391217
123648869,0.61217797
123634256,0.36391217
123573817,0.59685975
123717190,0.46506047
123572393,0.14035904
123718433,0.1531209
123427731,0.10250866
123441888,0.19303122
123566483,0.72864896
123617210,0.36409044
123469262,0.24177374
123562753,0.5377866
123723271,0.13148783
123665474,0.35998404
123551406,0.52039564
123490540,0.32440856
123632718,0.2567075
123573325,0.36391217
123678167,0.3560229
123709546,0.018758094
123644158,0.36248308
123634472,0.1459772
123468014,0.30783856
123524549,0.13465172
123668572,0.40512934
123440606,0.117279254
123432407,0.15715413
123630491,0.18260966
123691984,0.40759233
123662846,0.25872707
123461970,0.20867936
123444262,0.8220248
123571595,0.36391217
123551253,0.52492535
123494590,0.07912568
123661962,0.29136238
123456186,0.16547763
123590131,0.2982927
123659593,0.4175756
123720584,0.32258987
123709679,0.34439301
123625652,0.22950129
123571269,0.36391217
123632667,0.18521348
123546353,0.51416546
123583317,0.3169019
123523494,0.54778844
123596994,0.36391217
123452768,0.4715557
123543054,0.36391217
123619411,0.3361883
123538551,0.2767496
123668795,0.6379587
123620106,0.22746839
123515848,0.36391217
123442736,0.3630802
123603329,0.18792622
123676481,0.59861743
123616276,0.21030734
123437129,0.12575121
123533221,0.36391217
123674200,0.3560229
123728613,0.055723313
123564199,0.795623
123474172,0.12415621
123582387,0.0438425
123536855,0.21898401
123525537,0.11351701
123449973,0.45898202
123452272,0.8530105
123452424,0.064345114
123718576,0.076483615
123428664,0.10312144
123581308,0.18529177
123497163,0.3753388
123446468,0.7205933
123558451,0.05250356
123524271,0.13190079
123446192,0.36570254
123671768,0.24393816
123571367,0.51174223
123604688,0.085314676
123552235,0.32623154
123700496,0.554416
123441698,0.10826287
123444170,0.06586035
123542986,0.496841
123601025,0.36391217
123443604,0.36570254
123599688,0.10680602
123501923,0.1403259
123581675,0.14146018
123651362,0.056221616
123592487,0.16509071
123673615,0.23133671
123597829,0.18886168
123545464,0.36391217
123626661,0.7824677
123714578,0.5089305
123486882,0.11816805
123493009,0.1326833
123452906,0.3716333
123597762,0.36391217
123503587,0.1874701
123660110,0.35998404
123726523,0.57222986
123547571,0.46377262
123639177,0.3519909
123542836,0.26143664
123475671,0.082788125
123548448,0.6185266
123555101,0.2521205
123574233,0.052613463
123471938,0.121013425
123456063,0.16536547
123502792,0.077873394
123584539,0.18165821
123476021,0.36056045
123440197,0.5264712
123611910,0.36391217
123503967,0.5820358
123480267,0.151837
123709538,0.09837004
123561777,0.36391217
123587060,0.2521205
123468705,0.26361683
123490954,0.22941701
123515691,0.6217989
123603180,0.18730895
123481128,0.30653977
123459590,0.3614597
123648028,0.20313591
123652169,0.21416788
123487759,0.5299043
123658601,0.078648336
123587388,0.36391217
123445052,0.042436797
123467716,0.24971874
123685272,0.25787547
123596812,0.107971095
123430617,0.65486085
123477719,0.36391217
123520122,0.58633465
123629728,0.03053608
123687882,0.21952604
123635233,0.018772494
123527767,0.36391217
123710643,0.34961984
123461592,0.5156205
123675951,0.30369562
123494683,0.3083389
123701626,0.6333365
123634340,0.29049352
123437724,0.23995258
123724342,0.11326873
123539885,0.25166062
123601397,0.12631623
123529110,0.36391217
123674250,0.3560229
123693529,0.11697212
123623872,0.18994562
123441196,0.6193773
123663406,0.14834917
123596523,0.44349563
123588567,0.36391217
123707675,0.2707084
123617966,0.2544953
123604552,0.04075702
123424079,0.2914023
123603401,0.43173084
123590115,0.09666754
123545210,0.73538333
123589820,0.5740141
123608424,0.2521205
123454056,0.753017
123489237,0.36391217
123670101,0.12631272
123424438,0.70245296
123685340,0.5921024
123583408,0.17759705
123464781,0.6231924
123640038,0.36248308
123720230,0.3078794
123632386,0.06546442
123528835,0.36391217
123558908,0.13056737
123574011,0.15296957
123533666,0.18177563
123553719,0.16611269
123526013,0.36391217
123432070,0.20089562
123572208,0.12163807
123503770,0.4369277
123629610,0.11532721
123611322,0.11606075
123702324,0.6590857
123531278,0.81144756
123518978,0.12485496
123494614,0.33963594
123724297,0.36352313
123480216,0.14655526
123609310,0.18515477
123500814,0.10611134
123499261,0.7499358
123724592,0.18010576
123711631,0.29912362
123689707,0.24454205
123628029,0.4112012
123500135,0.28891248
123636153,0.42941776
123642853,0.17872143
123582908,0.36391217
123577519,0.2686538
123720473,0.58674604
123463438,0.13032147
123628496,0.30777967
123456941,0.40263337
123597808,0.33735213
123551040,0.36391217
123594868,0.33057463
123694601,0.4325508
123680033,0.32781646
123485452,0.2089632
123530145,0.15922777
123535761,0.45178902
123439325,0.3533976
123709961,0.113866486
123457065,0.21135823
123607853,0.5115972
123592202,0.5456708
123541482,0.3214561
123517140,0.097752675
123565898,0.23111112
123454450,0.27400246
123505420,0.029108029
123537939,0.51235914
123639178,0.36248308
123705749,0.35421893
123653538,0.21136409
123677867,0.20093526
123468764,0.6165321
123559263,0.36391217
123584039,0.09846092
123611274,0.47213355
123465341,0.08489932
123516757,0.16790356
123526240,0.27235663
123660890,0.22755837
123432359,0.19642703
123713568,0.35049784
123696507,0.32939857
123719234,0.5398093
123564880,0.18687361
123465102,0.36391217
123507085,0.17328854
123687490,0.3134038
123645170,0.17200026
123523562,0.31157398
123663722,0.35998404
123434328,0.2889836
123675263,0.095747784
123546090,0.36391217
123515255,0.08954471
123540033,0.36391217
123457394,0.1573045
123560734,0.49144307
123730402,0.35847044
123663152,0.28491157
123716399,0.5548733
123576657,0.34596506
123607624,0.35588506
123609832,0.48862293
123493414,0.23089568
123526988,0.6445934
123517080,0.22056907
123457072,0.15435879
123719137,0.14210874
123518243,0.18624431
123587428,0.36391217
123579861,0.29134187
123708414,0.206749
123445981,0.071878605
123618057,0.17094049
123650441,0.028415704
123429397,0.18608545
123498161,0.11477517
123497211,0.14397815
123495008,0.20783821
123641688,0.36248308
123670466,0.25345358
123446331,0.36570254
123491228,0.1571529
123513008,0.4160179
123649041,0.36248308
123481611,0.36391217
123720664,0.36115506
123685809,0.053230617
123519473,0.048075534
123642355,0.28491676
123653982,0.17858687
123503840,0.27293733
123534650,0.105871685
123554801,0.16954055
123636351,0.2907044
123600815,0.28853375
123681933,0.43883187
123473076,0.30304757
123597442,0.50697565
123499068,0.62149274
123695764,0.25823936
123608200,0.25810415
123462736,0.46249172
123534245,0.29932684
123603036,0.36391217
123544358,0.17264655
123531604,0.36391217
123698108,0.44509244
123489374,0.10560805
123722462,0.16577204
123672085,0.2660785
123699230,0.2453323
123467513,0.36391217
123556515,0.4218802
123487956,0.44543934
123552730,0.3296728
123630017,0.053902216
123693756,0.09656069
123686986,0.12636946
123614072,0.36391217
123426484,0.078609444
123643326,0.14834389
123620630,0.13788916
123509205,0.36391217
123520346,0.2842057
123482596,0.14921297
123702508,0.6303643
123654912,0.4475159
123652281,0.21546856
123495353,0.13989067
123581704,0.20779063
123730758,0.26958954
123726089,0.36352313
123515521,0.36391217
123484806,0.36391217
123548400,0.60874724
123489195,0.25900736
123436697,0.3473092
123498767,0.36391217
123579544,0.36391217
123688389,0.1796519
123519422,0.36391217
123672325,0.24223235
123622624,0.25685725
123625705,0.64795756
123598016,0.07286268
123636557,0.38520557
123624394,0.36391217
123513225,0.36391217
123662456,0.14903726
123700831,0.10314214
123504675,0.57869077
123609918,0.27808934
123502569,0.22560152
123695456,0.06612658
123523486,0.33313462
123528641,0.36391217
123582932,0.29713753
123479724,0.36391217
123431051,0.33509496
123633233,0.68314415
123494077,0.098717146
123481614,0.36391217
123636653,0.36248308
123515626,0.42108095
123625149,0.3132691
123598445,0.2521205
123472764,0.31472406
123448993,0.36570254
123474860,0.37837675
123550205,0.8032754
123692979,0.14572945
123583675,0.43397462
123544085,0.07980862
123577717,0.32592562
123492937,0.064477324
123481624,0.63080287
123728003,0.24769947
123457893,0.23016943
123526498,0.3318984
123564620,0.36391217
123517237,0.05782161
123513437,0.36391217
123585585,0.70795375
123705045,0.24854575
123610156,0.36391217
123507110,0.11109061
123425414,0.40419087
123663994,0.35998404
123520165,0.28016853
123626457,0.2168805
123490311,0.21305011
123674906,0.18557447
123564618,0.3538447
123689340,0.12953033
123598977,0.09364973
123436844,0.22217274
123519986,0.25716308
123728189,0.3536744
123521424,0.36391217
123533291,0.107734166
123695388,0.6070269
123635861,0.5715164
123545965,0.36391217
123597139,0.37949246
123507459,0.19649535
123448467,0.36570254
123659949,0.25937313
123585919,0.62939745
123538373,0.107367374
123676533,0.44562164
123679201,0.5081857
123700290,0.077806465
123616790,0.36391217
123634170,0.36391217
123628123,0.10643675
123506832,0.63614595
123566324,0.13971843
123443249,0.24676023
123451370,0.38948616
123476326,0.10561181
123595761,0.1340917
123680529,0.29526725
123597332,0.28560615
123635248,0.15281531
123612487,0.094033815
123602596,0.21975902
123712422,0.17649597
123557415,0.2302041
123601840,0.12605546
123591709,0.11779781
123489782,0.16011862
123614737,0.2521205
123463818,0.094555095
123589386,0.053843938
123669228,0.07941161
123446071,0.12585866
123618672,0.33548674
123548543,0.63151634
123452254,0.3462118
123613682,0.2420946
123685349,0.35072047
123702283,0.6051027
123696927,0.364021
123628823,0.38495687
123433465,0.3190078
123692433,0.36672163
123540540,0.2899558
123463689,0.76945347
123427090,0.20518932
123723736,0.36115506
123494233,0.25610244
123548932,0.069736734
123596076,0.12643343
123571840,0.049723044
123657247,0.080284014
123582747,0.17336017
123693125,0.042464495
123646528,0.7041028
123668236,0.35998404
123623633,0.6335982
123718012,0.06830667
123533724,0.44307837
123709929,0.18934658
123451396,0.52939004
123571204,0.5143595
123442904,0.2957223
123425450,0.39144447
123657966,0.6296868
123438925,0.12508652
123687577,0.32707867
123538727,0.3747138
123495571,0.053552918
123630961,0.12062865
123564143,0.82643956
123549143,0.2930908
123463851,0.42297775
123526736,0.36391217
123594544,0.06548146
123433479,0.34298134
123615038,0.2521205
123493802,0.60421014
123700720,0.12707724
123538176,0.36391217
123488373,0.053962007
123457244,0.0746398
123539313,0.36391217
123500331,0.17199986
123458681,0.37934354
123607497,0.24532518
123480419,0.31157896
123520794,0.36391217
123500079,0.18972728
123687583,0.36574712
123623141,0.12659544
123714166,0.49160856
123450997,0.36570254
123444532,0.6530545
123677982,0.24571857
123702859,0.059989724
123492059,0.14389832
123715871,0.23528478
123532673,0.056423318
123666566,0.10632596
123466666,0.2521205
123574225,0.7420428
123487285,0.12078671
123527235,0.2954473
123574051,0.18779896
123463333,0.38565695
123576828,0.3159337
123524659,0.19841717
123569720,0.22608756
123692294,0.15350993
123482375,0.36391217
123489559,0.2641593
123592624,0.41942972
123582077,0.36391217
123516826,0.22668988
123606675,0.36391217
123702881,0.3637173
123623186,0.43232796
123505965,0.36391217
123681037,0.5957196
123607966,0.4338967
123730638,0.14960952
123627751,0.36391217
123526118,0.21200383
123632052,0.347949
123512687,0.3743935
123471626,0.36220345
123685451,0.34698305
123659973,0.12500715
123570839,0.36873806
123561522,0.27685735
123534936,0.22882602
123650931,0.18196324
123571757,0.523646
123658608,0.36248308
123623652,0.35772872
123512538,0.08786105
123503022,0.047894634
123616560,0.36391217
123669106,0.25226438
123674395,0.2322962
123566828,0.086030655
123676739,0.49063852
123605796,0.12267852
123728377,0.24769947
123597933,0.37144476
123510791,0.43506688
123562889,0.3201273
123696942,0.2888489
123497904,0.36391217
123664284,0.35998404
123550694,0.47974357
123534204,0.035809297
123484385,0.22116438
123663850,0.30678254
123600678,0.47526318
123552959,0.47036648
123670355,0.41719234
123487758,0.21313812
123562812,0.33478692
123595400,0.122373976
123543335,0.7285286
123439069,0.331142
123492480,0.20689666
123706173,0.34186074
123496363,0.32368478
123548030,0.5883719
123519808,0.1821492
123434862,0.29674986
123569419,0.20210572
123584336,0.36391217
123487763,0.33635327
123539218,0.36391217
123457256,0.20034936
123707832,0.033513535
123695048,0.25901672
123629079,0.34698713
123723056,0.18926913
123429295,0.31223515
123496227,0.05837536
123485498,0.6171679
123626144,0.11844973
123612017,0.2414198
123454792,0.149127
123689478,0.25361654
123657998,0.2147558
123588897,0.5436435
123702023,0.35421893
123665029,0.35998404
123553633,0.08673588
123583339,0.43072072
123659094,0.78710955
123582064,0.20748796
123497982,0.48389566
123511846,0.40437683
123587409,0.34474626
123641451,0.5818974
123652156,0.0651547
123563767,0.32422945
123593066,0.032859378
123687400,0.36574712
123478312,0.37627807
123483564,0.66669697
123633008,0.576499
123516396,0.14705616
123618271,0.17240322
123470526,0.46192795
123510394,0.36391217
123705125,0.3842955
123603357,0.15543053
123462162,0.16928016
123679336,0.4052189
123529215,0.36391217
123676045,0.387001
123584734,0.43506408
123610472,0.2204711
123498214,0.2949711
123613701,0.2521205
123454298,0.6014906
123661351,0.3293743
123654624,0.09880383
123608321,0.26414472
123667326,0.5688729
123595419,0.14447038
123659170,0.110750265
123625092,0.17847267
123490379,0.22232385
123424721,0.1582282
123448571,0.3201918
123518744,0.26725337
123616546,0.2054608
123515698,0.62985206
123710019,0.24354652
123467067,0.22204748
123562934,0.32047307
123688756,0.07930027
123675528,0.3560229
123707727,0.22436853
123521095,0.6303912
123434394,0.10546752
123707865,0.35421893
123458102,0.100100465
123499777,0.6452145
123481323,0.36576837
123647625,0.57021564
123538617,0.061367627
123479491,0.6604579
123729841,0.16877343
123528811,0.32231537
123469228,0.25013295
123503231,0.65245414
123549950,0.05802291
123442584,0.18226387
123697196,0.33199632
123490167,0.4322462
123446751,0.3535244
123520656,0.3648344
123705553,0.07753085
123537448,0.15290508
123562281,0.32056147
123723729,0.14827913
123649484,0.36248308
123513892,0.04791432
123454969,0.49908602
123656689,0.10341846
123695780,0.35892627
123710971,0.34439301
123462145,0.328152
123607482,0.39950603
123467437,0.13084345
123578846,0.16836242
123540760,0.2521205
123569759,0.12541619
123673041,0.44139344
123670587,0.155999
123514057,0.36850283
123725927,0.3788672
123498784,0.36391217
123462789,0.14075866
123425289,0.15167262
123695582,0.18226548
123595289,0.36256436
123645787,0.16746765
123478658,0.36391217
123594176,0.13785487
123559027,0.30379093
123636516,0.05428672
123476651,0.14526565
123649923,0.11061774
123592055,0.17165804
123605770,0.36391217
123702350,0.33010072
123530170,0.36391217
123653920,0.21229991
123525267,0.20592745
123453737,0.3716333
123525622,0.20453633
123678197,0.21994716
123470306,0.18800445
123443705,0.22261319
123684590,0.38297403
123683227,0.47983655
123582269,0.26788044
123673701,0.27099034
123426248,0.30573267
123423423,0.24470149
123612891,0.4765463
123672966,0.3560229
123650044,0.5466306
123593646,0.14848487
123534214,0.7564857
123565337,0.07448793
123487256,0.12816793
123635884,0.33891374
123653872,0.2509572
123459325,0.52808243
123641638,0.2031083
123481147,0.16424902
123578722,0.089675516
123457958,0.1658585
123682879,0.066616125
123615738,0.2840553
123466351,0.06878607
123640643,0.36248308
123552805,0.1508674
123471875,0.31446865
123728380,0.39387864
123484513,0.36391217
123456758,0.34751204
123517941,0.36391217
123621936,0.36391217
123513512,0.7596866
123629599,0.16866346
123513530,0.5812985
123541263,0.4071235
123626851,0.094144
123609618,0.34047937
123617225,0.36391217
123482518,0.36391217
123442909,0.37102264
123589131,0.5466263
123489649,0.36391217
123586319,0.36391217
123616066,0.06614994
123651202,0.36248308
123615000,0.36391217
123709627,0.44755864
123661775,0.20945191
123599895,0.5239095
123505125,0.37671527
123634169,0.36391217
123432636,0.5467311
123515181,0.36391217
123568256,0.14197403
123614963,0.30659285
123584217,0.2521205
123704021,0.16230065
123542656,0.32113495
123730699,0.08944466
123614423,0.27590898
123645293,0.1760671
123603380,0.62048864
123655731,0.07256814
123562099,0.4843464
123458767,0.4486688
123660046,0.3005236
123551155,0.3416434
123559144,0.07789944
123719978,0.26175466
123613856,0.12912197
123575725,0.16558804
123623616,0.10753269
123726419,0.5512654
123693439,0.36002517
123448036,0.27446538
123649616,0.04046537
123558018,0.1927981
123461422,0.22596288
123512256,0.36391217
123631158,0.36391217
123712967,0.09342954
123664027,0.10073687
123547515,0.15980123
123641053,0.052028086
123507081,0.17143987
123690924,0.06153547
123630508,0.39108482
123476636,0.36892793
123711798,0.34439301
123649836,0.12538053
123489362,0.07722103
123514393,0.28985462
123599612,0.36391217
123584637,0.12832198
123710770,0.34946278
123656014,0.12523974
123651614,0.18829964
123455425,0.48476213
123643147,0.10437527
123660012,0.31656983
123475749,0.36391217
123508612,0.36391217
123639976,0.026539404
123592903,0.16428338
123472749,0.19452403
123560730,0.54656166
123449959,0.13956603
123581961,0.4258104
123681760,0.45212933
123565266,0.20060685
123623833,0.15602142
123546420,0.4048214
123606542,0.03905987
123577035,0.32224134
123589101,0.35417095
123465773,0.21316303
123523518,0.64565283
123726636,0.36352313
123643743,0.2872995
123547611,0.42209968
123695563,0.71933556
123507558,0.36391217
123692193,0.22644891
123578995,0.44842926
123696167,0.364021
123710834,0.40382648
123426434,0.3473092
123666897,0.50047934
123489563,0.2158728
123494288,0.27271685
123659643,0.38004676
123463427,0.08324871
123558146,0.28964493
123675374,0.37644765
123547103,0.2599477
123692796,0.14699614
123681050,0.40374386
123517694,0.317721
123714465,0.43013605
123553101,0.13526082
123439547,0.15601741
123424479,0.3473092
123441766,0.21558857
123694845,0.364021
123446182,0.039294034
123657858,0.11123694
123595778,0.17489107
123463979,0.5106636
123476982,0.1395461
123700079,0.35421893
123624670,0.11505169
123432387,0.30440477
123494804,0.29986575
123590857,0.2521205
123570259,0.36391217
123562140,0.36391217
123436400,0.3473092
123654517,0.18505427
123568264,0.36391217
123498013,0.12053285
123592034,0.26369694
123464954,0.36391217
123708445,0.12555161
123695146,0.6847198
123487767,0.36391217
123429054,0.60731834
123439270,0.24395843
123553930,0.52598244
123710698,0.23636934
123656694,0.36248308
123545047,0.1675895
123579632,0.12531468
123559303,0.16626588
123532784,0.59056985
123622405,0.20761703
123712435,0.4167453
123599206,0.05135104
123533832,0.32065335
123624634,0.42666745
123704157,0.16102992
123447005,0.19269967
123690876,0.13943337
123521749,0.36391217
123628323,0.040329058
123492585,0.18663608
123628619,0.5475895
123512381,0.6557702
123483986,0.68461704
123584817,0.2521205
123712486,0.24079753
123473812,0.2959484
123459748,0.10527533
123517735,0.36391217
123623483,0.1447378
123706358,0.28253862
123714851,0.3131991
123521419,0.36391217
123576827,0.09523939
123520161,0.23456423
123572483,0.113932826
123472338,0.0798056
123467685,0.66503274
123450207,0.36570254
123545682,0.57924384
123452832,0.56900746
123561579,0.5713305
123696809,0.3994458
123695734,0.364021
123674137,0.4215386
123717500,0.30384648
123661887,0.24304335
123697561,0.14338642
123645826,0.2509572
123529940,0.2521205
123631174,0.47028923
123459134,0.16532509
123504726,0.6336178
123635425,0.46411696
123687616,0.19235037
123662277,0.16036919
123444148,0.42279908
123654754,0.5591693
123557875,0.08766771
123495949,0.6989228
123683373,0.24345878
123659806,0.11536561
123598310,0.21709739
123569521,0.25625333
123676211,0.16121079
123486702,0.36391217
123615211,0.36750662
123513786,0.36391217
123535568,0.07628256
123560555,0.25614735
123588287,0.0676414
123530370,0.2708709
123472352,0.25215882
123700117,0.36107975
123517854,0.038489655
123532579,0.62032264
123554136,0.253717
123558658,0.17875296
123690503,0.47396028
123617440,0.31864518
123536324,0.36391217
123658297,0.36248308
123680880,0.6528142
123463541,0.3567412
123693346,0.3739413
123630412,0.40310094
123641006,0.36248308
123553796,0.36391217
123683639,0.19994085
123485186,0.18656728
123625548,0.20032138
123470522,0.07690914
123576987,0.5094475
123424739,0.3149084
123653712,0.1340423
123539046,0.48622823
123662793,0.19843948
123450886,0.07316165
123605969,0.5841878
123650946,0.36036432
123707899,0.17597754
123653867,0.23143163
123671882,0.45898223
123489100,0.28485906
123474503,0.71149045
123545771,0.10938806
123556024,0.471547
123560878,0.46822736
123465800,0.3725405
123505242,0.53127605
123698125,0.364021
123566201,0.35652837
123615931,0.4927183
123524627,0.36391217
123568250,0.09607043
123643342,0.1216426
123666102,0.3461566
123530639,0.0778266
123725693,0.16655251
123505190,0.36391217
123604381,0.20370595
123590965,0.18732195
123461281,0.13871768
123588482,0.21307324
123452914,0.88015604
123646499,0.5265063
123619339,0.38535592
123704568,0.067715794
123458429,0.24510123
123713064,0.23187514
123729689,0.57448065
123704208,0.060459092
123724435,0.36352313
123669062,0.3560229
123531452,0.27202207
123583100,0.603279
123622458,0.038285818
123464088,0.26827294
123705170,0.35421893
123569452,0.1833312
123615295,0.1722856
123441431,0.46380422
123532273,0.36391217
123576865,0.7321997
123689605,0.36002517
123711090,0.50318146
123504049,0.4994922
123623406,0.16955718
123457406,0.6480178
123730631,0.19633898
123520652,0.36391217
123636536,0.62972766
123542408,0.22196919
123522905,0.060547262
123449976,0.11195061
123429219,0.36134374
123529389,0.5284569
123615355,0.31998932
123663792,0.22681025
123715913,0.37582922
123549447,0.33994204
123712927,0.35049784
123473448,0.18362579
123639665,0.2958172
123579050,0.16828232
123557304,0.14666949
123617005,0.62774765
123718906,0.18456978
123532835,0.17598297
123588895,0.20108247
123635035,0.6563617
123442060,0.63107145
123445535,0.08072906
123688077,0.5070936
123584358,0.6209155
123641979,0.35070118
123463943,0.46859878
123453844,0.35670665
123456420,0.105669096
123537435,0.3133279
123673569,0.067015566
123660330,0.35998404
123445826,0.097979
123605089,0.38457522
123534741,0.1619127
123512943,0.36391217
123487119,0.28116205
123515525,0.19681197
123466932,0.19716105
123565784,0.36391217
123498455,0.739958
123495143,0.36391217
123633259,0.35580266
123642516,0.39061025
123517673,0.18338884
123585881,0.821174
123481021,0.2590779
123457667,0.5519506
123430473,0.07385273
123427769,0.09433111
123580861,0.36391217
123523926,0.37881348
123585079,0.6404431
123697043,0.03211768
123586502,0.36391217
123540792,0.07832682
123664680,0.61837626
123683650,0.27639383
123530618,0.42578465
123547651,0.3468533
123655567,0.3604788
123581928,0.15813878
123609311,0.5168066
123455958,0.116071574
123424667,0.209447
123536929,0.36391217
123597132,0.36391217
123673171,0.26258263
123495974,0.23720525
123464476,0.36391217
123567736,0.20024538
123697576,0.2462126
123628870,0.5420004
123493144,0.3727557
123561962,0.3798001
123532122,0.28854895
123446325,0.42289928
123651601,0.19548424
123685800,0.5309455
123648695,0.57676965
123459123,0.29299405
123643582,0.40682036
123513547,0.36391217
123589076,0.36391217
123502351,0.23948698
123591972,0.05219867
123567951,0.36391217
123488578,0.40929323
123723283,0.32269242
123494407,0.2622575
123604372,0.097687885
123711897,0.026464308
123718376,0.36115506
123547923,0.19303213
123481627,0.098755755
123638072,0.29301503
123615449,0.53590924
123477974,0.18385845
123587780,0.22111076
123578178,0.18503094
123616648,0.28216347
123632348,0.36391217
123633566,0.23894604
123583158,0.35243598
123589152,0.34989694
123643530,0.15271321
123563903,0.09746629
123728835,0.039129615
123473228,0.21858847
123431439,0.1401585
123570876,0.5619599
123671844,0.64808273
123432219,0.40032426
123451174,0.15185626
123586834,0.2521205
123478136,0.23231393
123583867,0.17677431
123506038,0.20527892
123513841,0.0510496
123599161,0.09446133
123714119,0.3598209
123652262,0.49453422
123440953,0.1390354
123455238,0.24053858
123436582,0.33047432
123473041,0.6076389
123528820,0.74129695
123706477,0.2775452
123522361,0.36391217
123633089,0.32858673
123564131,0.36391217
123710355,0.1749191
123578704,0.36391217
123595489,0.723896
123465917,0.36391217
123518326,0.060378276
123531496,0.36391217
123592862,0.31480518
123623697,0.8008123
123726601,0.28774476
123664340,0.311712
123474977,0.29914898
123691795,0.109768055
123595379,0.108648755
123630745,0.330911
123600628,0.054191668
123513833,0.118375145
123474346,0.06794845
123555789,0.36391217
123467646,0.13156702
123606074,0.08237616
123593018,0.21439278
123720835,0.30361307
123644298,0.2722744
123508113,0.30073035
123534296,0.1512125
123500963,0.19198582
123686260,0.35072047
123547708,0.68576795
123698891,0.35421893
123462694,0.36391217
123600191,0.26072833
123640682,0.18148632
123499033,0.27243844
123477119,0.36391217
123514297,0.13828498
123595483,0.36391217
123462242,0.3228978
123624850,0.1457038
123473376,0.17188875
123715044,0.6645038
123708912,0.35421893
123541579,0.29889163
123534240,0.32956707
123651130,0.78380316
123697359,0.2522092
123440602,0.23596536
123469324,0.70340693
123541888,0.19981012
123491590,0.21576026
123719937,0.18514426
123553237,0.36391217
123551309,0.2858314
123650375,0.31717893
123424608,0.44315296
123598877,0.1957871
123552942,0.29173693
123523901,0.36391217
123594530,0.35709384
123483830,0.3274006
123644387,0.14843385
123558687,0.021327827
123443045,0.14436106
123595456,0.11377438
123609216,0.24348286
123580931,0.43043515
123618037,0.43068123
123653819,0.31593865
123696263,0.14133973
123620183,0.14838965
123478169,0.775593
123684768,0.18895188
123591493,0.4888094
123572179,0.17257571
123617387,0.36391217
123468736,0.11407308
123455120,0.34237373
123722662,0.36115506
123674619,0.2681045
123438995,0.10755944
123586338,0.65943974
123622596,0.23073804
123439634,0.2164426
123578750,0.25575733
123542788,0.36391217
123651330,0.17399596
123683667,0.35072047
123492000,0.29655567
123434859,0.3473092
123548941,0.09310458
123693516,0.057702787
123718083,0.27141106
123456079,0.107862234
123677237,0.025792921
123603372,0.2584521
123683286,0.3560229
123552954,0.16623208
123730013,0.35847044
123518819,0.50415564
123430474,0.19932933
123687975,0.17755127
123610086,0.36391217
123549457,0.44299078
123686060,0.4956467
123445046,0.36570254
123694443,0.364021
123461458,0.36391217
123559979,0.07123676
123693072,0.36002517
123678831,0.3560229
123663933,0.079646654
123561662,0.15757102
123605194,0.10331997
123510430,0.030807348
123651010,0.6049905
123527581,0.09808269
123709241,0.2382012
123680239,0.3560229
123522948,0.27809706
123548642,0.27936313
123667101,0.39985007
123593016,0.11093869
123690890,0.23604205
123435551,0.3473092
123446077,0.36756828
123609988,0.07962895
123532289,0.36391217
123696228,0.22624297
123646454,0.46023074
123438531,0.1764224
123596373,0.12582403
123436918,0.11157705
123499155,0.36391217
123650182,0.18361402
123526279,0.22612704
123683738,0.38161156
123541193,0.36391217
123680099,0.118347235
123479717,0.28220344
123671063,0.3560229
123445405,0.13469486
123548241,0.19182713
123523883,0.4817168
123710939,0.31968716
123474666,0.2521205
123622979,0.37102625
123594915,0.36391217
123695090,0.364021
123690784,0.36002517
123606842,0.36391217
123427774,0.48450056
123627165,0.58005315
123686602,0.4923998
123464448,0.22138295
123443684,0.15602207
123680199,0.71993697
123650358,0.36248308
123572853,0.31031007
123658188,0.11770324
123629996,0.18717495
123558448,0.33742276
123482611,0.44447196
123583128,0.14814118
123712390,0.5325734
123663476,0.16566391
123654678,0.28564122
123575548,0.17253812
123512434,0.26403463
123599420,0.23430279
123615657,0.271677
123699451,0.14787166
123595918,0.08319638
123560754,0.09678469
123684300,0.10884136
123443875,0.07390641
123453565,0.19466966
123611198,0.36391217
123639114,0.24713649
123651064,0.77215934
123714087,0.10045907
123512031,0.54384065
123506998,0.102803916
123460135,0.062078852
123609951,0.19160461
123441277,0.38490337
123514452,0.28657442
123538936,0.36365247
123553189,0.36391217
123584448,0.5056895
123633946,0.5658399
123532451,0.22422253
123590339,0.1233427
123492202,0.13978752
123527205,0.36391217
123671243,0.3560229
123602823,0.15775354
123680371,0.2515243
123688089,0.36574712
123457551,0.15532206
123690352,0.083394416
123669307,0.03894389
123568721,0.2806957
123507172,0.18405586
123607285,0.18596748
123710480,0.2780889
123701928,0.09015333
123658949,0.5385013
123514641,0.18960321
123429617,0.30474105
123550348,0.13905095
123458252,0.36428377
123479380,0.4477318
123652289,0.36248308
123636142,0.19421779
123722025,0.28895712
123591604,0.41454986
123590326,0.0636382
123710164,0.37065464
123725973,0.26792026
123536506,0.2999447
123718871,0.12664822
123597737,0.14813976
123640213,0.27365875
123442457,0.20215969
123648993,0.21984568
123460109,0.19965778
123511813,0.16450346
123589244,0.16303205
123505946,0.28196073
123558116,0.10810137
123424071,0.3473092
123652467,0.17530738
123491048,0.5846809
123577249,0.23524176
123538195,0.0588452
